Unnamed: 0;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-0329,757.008;20120070575;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1225,407.411;20120034479;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1226,409.095;20120034441;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;6;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1235,409.094;;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;5;;1;;97.97;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1251,407.429;20120073379;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1252,407.422;20120069291;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1253,407.428;20120034440;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;1;;97.97;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1264,407.416;;;CAMA ELETRICA;EQUIPAMENTO;ARJOHUNTLEIGH;ENTERPRISE-8000;GETINGE DO BRASIL EQUIPAMENTOS MÉDICOS LTDA;15000;2013-01-01 00:00:00;;1;2014-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1265,407.415;20120064053;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1266,407.430;20120067905;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1269,764.540;20120068104;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1270,407.410;20120039051;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;3;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-2205,415.006;20120035653;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9128;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;34;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9129;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;4;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9131;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9134;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;4;;;;;;1;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9135;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9137;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9142;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9143;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9144;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9145;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.002;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9146;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9147;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9148;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9149;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;;9153;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;3;;;;;;7;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;769.850,HCPE-3858;9156;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;1;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;769.851;9152;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3817;9133;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;13;;;;;;44;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3854;9157;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3855;9138;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3857;9130;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;6;;;;;;1;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3859;9136;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;4;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3860;9139;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;5;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3861;9155;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3862;9132;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3863;9154;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3864;9140;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3865;9141;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;4;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3866;9150;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;0;
1;HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-3867;9151;;CAMA ELETRICA;EQUIPAMENTO;MEDI SAUDE;MS-11.003;FRAGA PRODUTOS MEDICOS HOSP. LTDA;12099;2024-08-14 00:00:00;32/2024;6438;2027-04-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-0231,758.977;20120069201;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-1403,407.821;20120069111;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;3;;;;;;0;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-1404,407.824;20120069110;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-1406,407.825;20120066012;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;2;;;;;;0;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;BLOCO CIRÚRGICO;HCPE-1659,407.820;;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;4;;;;;;0;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;CENTRO CIRÚRGICO AMBULATORIAL;HCPE-0066,413.761;20120069353;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;CENTRO CIRÚRGICO AMBULATORIAL;HCPE-0067,413.772;20120043345;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;CENTRO CIRÚRGICO AMBULATORIAL;HCPE-0068,413.774;20120035693;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;CENTRO CIRÚRGICO AMBULATORIAL;HCPE-2262;20120069354;;CAMA ELETRICA;EQUIPAMENTO;LINET;ELEGANZA SMART;LINET DO BRASIL COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;12000;2012-01-01 00:00:00;;1;2015-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCO CIRÚRGICO;HCPE-3378,769.457;010848100020500010;;CAMA ELETRICA;EQUIPAMENTO;STRYKER;7500-SV-2;STRYKER DO BRASIL LTDA;14690;2022-10-14 00:00:00;50/2022;139808;2023-10-26 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;1;;;;;;0;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCO CIRÚRGICO;HCPE-3380,769.458;010848100020500008;;CAMA ELETRICA;EQUIPAMENTO;STRYKER;7500-SV-2;STRYKER DO BRASIL LTDA;14690;2022-10-14 00:00:00;50/2022;139808;2023-10-26 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-3331,769.438;008928100020500030;;CAMA ELETRICA;EQUIPAMENTO;STRYKER;7500-SV-2;STRYKER DO BRASIL LTDA;14690;2022-07-06 00:00:00;44/2022;000136846;2023-09-12 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-3336,769.437;008928100020500062;;CAMA ELETRICA;EQUIPAMENTO;STRYKER;7500-SV-2;STRYKER DO BRASIL LTDA;14690;2022-07-06 00:00:00;44/2022;000136846;2023-09-12 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-3338,769.439;008928100020500037;;CAMA ELETRICA;EQUIPAMENTO;STRYKER;7500-SV-2;STRYKER DO BRASIL LTDA;14690;2022-07-06 00:00:00;44/2022;000136846;2023-09-12 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UNIBC;UNIDADE DE BLOCOS CIRÚRGICOS;UNIDADE DE BLOCOS CIRÚRGICOS;HCPE-3340,769.436;008928100020500032;;CAMA ELETRICA;EQUIPAMENTO;STRYKER;7500-SV-2;STRYKER DO BRASIL LTDA;14690;2022-07-06 00:00:00;44/2022;000136846;2023-09-12 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
1;HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;HEMODINÂMICA;HCPE-3332,769.431;008928100020500031;;CAMA ELETRICA;EQUIPAMENTO;STRYKER;7500-SV-2;STRYKER DO BRASIL LTDA;14690;2022-07-06 00:00:00;44/2022;000136846;2023-09-12 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
